zip,modzcta,dbn,feeder_school,n_hs_applicants,n_testers,n_offers,year,positive,total,modzcta_cum_perc_pos,3_2020,4_2020,5_2020,6_2020,7_2020,8_2020,9_2020,10_2020,11_2020,12_2020
11236,11236,18K211,I.S. 211 JOHN WILSON,55,55,5,2015,2702,9068,29.8,56.6,264.6,39.1,10.3,NA,NA,NA,5.1,NA,10.3
11236,11236,18K235,P.S. 235 JANICE MARIE KNIGHT SCHOOL,75,75,11,2015,2702,9068,29.8,56.6,264.6,39.1,10.3,NA,NA,NA,5.1,NA,10.3
11236,11236,18K366,THE SCIENCE AND MEDICINE MIDDLE SCHOOL,65,65,5,2015,2702,9068,29.8,56.6,264.6,39.1,10.3,NA,NA,NA,5.1,NA,10.3
11236,11236,18K066,P.S. 66,101,24,5,2016,2702,9068,29.8,56.6,264.6,39.1,10.3,NA,NA,NA,5.1,NA,10.3
11236,11236,18K068,I.S. 068 ISAAC BILDERSEE,146,8,5,2016,2702,9068,29.8,56.6,264.6,39.1,10.3,NA,NA,NA,5.1,NA,10.3
11236,11236,18K211,I.S. 211 JOHN WILSON,181,30,5,2016,2702,9068,29.8,56.6,264.6,39.1,10.3,NA,NA,NA,5.1,NA,10.3
11236,11236,18K235,P.S. 235 JANICE MARIE KNIGHT SCHOOL,111,100,7,2016,2702,9068,29.8,56.6,264.6,39.1,10.3,NA,NA,NA,5.1,NA,10.3
11236,11236,18K366,THE SCIENCE AND MEDICINE MIDDLE SCHOOL,161,61,5,2016,2702,9068,29.8,56.6,264.6,39.1,10.3,NA,NA,NA,5.1,NA,10.3
11236,11236,18K066,P.S. 66,102,37,5,2017,2702,9068,29.8,56.6,264.6,39.1,10.3,NA,NA,NA,5.1,NA,10.3
11236,11236,18K068,I.S. 068 ISAAC BILDERSEE,143,16,5,2017,2702,9068,29.8,56.6,264.6,39.1,10.3,NA,NA,NA,5.1,NA,10.3
11236,11236,18K211,I.S. 211 JOHN WILSON,185,36,5,2017,2702,9068,29.8,56.6,264.6,39.1,10.3,NA,NA,NA,5.1,NA,10.3
11236,11236,18K235,P.S. 235 JANICE MARIE KNIGHT SCHOOL,91,89,7,2017,2702,9068,29.8,56.6,264.6,39.1,10.3,NA,NA,NA,5.1,NA,10.3
11236,11236,18K366,THE SCIENCE AND MEDICINE MIDDLE SCHOOL,137,42,5,2017,2702,9068,29.8,56.6,264.6,39.1,10.3,NA,NA,NA,5.1,NA,10.3
11236,11236,18K066,P.S. 66,100,41,5,2018,2702,9068,29.8,56.6,264.6,39.1,10.3,NA,NA,NA,5.1,NA,10.3
11236,11236,18K068,I.S. 068 ISAAC BILDERSEE,127,17,5,2018,2702,9068,29.8,56.6,264.6,39.1,10.3,NA,NA,NA,5.1,NA,10.3
11236,11236,18K211,I.S. 211 JOHN WILSON,201,62,5,2018,2702,9068,29.8,56.6,264.6,39.1,10.3,NA,NA,NA,5.1,NA,10.3
11236,11236,18K235,P.S. 235 JANICE MARIE KNIGHT SCHOOL,93,74,12,2018,2702,9068,29.8,56.6,264.6,39.1,10.3,NA,NA,NA,5.1,NA,10.3
11236,11236,18K366,THE SCIENCE AND MEDICINE MIDDLE SCHOOL,127,21,5,2018,2702,9068,29.8,56.6,264.6,39.1,10.3,NA,NA,NA,5.1,NA,10.3
11236,11236,18K066,P.S. 66 (18K066),114,25,5,2019,2702,9068,29.8,56.6,264.6,39.1,10.3,NA,NA,NA,5.1,NA,10.3
11236,11236,18K068,I.S. 068 ISAAC BILDERSEE (18K068),96,6,5,2019,2702,9068,29.8,56.6,264.6,39.1,10.3,NA,NA,NA,5.1,NA,10.3
11236,11236,18K211,I.S. 211 JOHN WILSON (18K211),126,50,5,2019,2702,9068,29.8,56.6,264.6,39.1,10.3,NA,NA,NA,5.1,NA,10.3
11236,11236,18K235,P.S. 235 JANICE MARIE KNIGHT SCHOOL (18K235),116,104,5,2019,2702,9068,29.8,56.6,264.6,39.1,10.3,NA,NA,NA,5.1,NA,10.3
11236,11236,18K366,THE SCIENCE AND MEDICINE MIDDLE SCHOOL (18K366),138,32,5,2019,2702,9068,29.8,56.6,264.6,39.1,10.3,NA,NA,NA,5.1,NA,10.3
11236,11236,18K066,P.S. 66 (18K066),104,20,5,2020,2702,9068,29.8,56.6,264.6,39.1,10.3,NA,NA,NA,5.1,NA,10.3
11236,11236,18K068,I.S. 068 ISAAC BILDERSEE (18K068),64,10,5,2020,2702,9068,29.8,56.6,264.6,39.1,10.3,NA,NA,NA,5.1,NA,10.3
11236,11236,18K211,I.S. 211 JOHN WILSON (18K211),98,19,5,2020,2702,9068,29.8,56.6,264.6,39.1,10.3,NA,NA,NA,5.1,NA,10.3
11236,11236,18K235,P.S. 235 JANICE MARIE KNIGHT SCHOOL (18K235),92,77,11,2020,2702,9068,29.8,56.6,264.6,39.1,10.3,NA,NA,NA,5.1,NA,10.3
11236,11236,18K366,THE SCIENCE AND MEDICINE MIDDLE SCHOOL (18K366),126,35,5,2020,2702,9068,29.8,56.6,264.6,39.1,10.3,NA,NA,NA,5.1,NA,10.3
11237,11237,32K162,J.H.S. 162 THE WILLOUGHBY,19,19,5,2015,969,4021,24.1,35.4,195.8,37.5,NA,0,NA,0,0,0,NA
11237,11237,32K383,J.H.S. 383 PHILIPPA SCHUYLER,204,204,13,2015,969,4021,24.1,35.4,195.8,37.5,NA,0,NA,0,0,0,NA
11237,11237,32K554,ALL CITY LEADERSHIP SECONDARY SCHOOL,12,12,5,2015,969,4021,24.1,35.4,195.8,37.5,NA,0,NA,0,0,0,NA
11237,11237,32K162,J.H.S. 162 THE WILLOUGHBY,137,16,5,2016,969,4021,24.1,35.4,195.8,37.5,NA,0,NA,0,0,0,NA
11237,11237,32K383,J.H.S. 383 PHILIPPA SCHUYLER,293,220,11,2016,969,4021,24.1,35.4,195.8,37.5,NA,0,NA,0,0,0,NA
11237,11237,32K554,ALL CITY LEADERSHIP SECONDARY SCHOOL,62,18,5,2016,969,4021,24.1,35.4,195.8,37.5,NA,0,NA,0,0,0,NA
11237,11237,32K162,J.H.S. 162 THE WILLOUGHBY,161,8,5,2017,969,4021,24.1,35.4,195.8,37.5,NA,0,NA,0,0,0,NA
11237,11237,32K383,J.H.S. 383 PHILIPPA SCHUYLER,285,179,5,2017,969,4021,24.1,35.4,195.8,37.5,NA,0,NA,0,0,0,NA
11237,11237,32K554,ALL CITY LEADERSHIP SECONDARY SCHOOL,59,22,5,2017,969,4021,24.1,35.4,195.8,37.5,NA,0,NA,0,0,0,NA
11237,11237,32K162,J.H.S. 162 THE WILLOUGHBY,127,68,5,2018,969,4021,24.1,35.4,195.8,37.5,NA,0,NA,0,0,0,NA
11237,11237,32K383,J.H.S. 383 PHILIPPA SCHUYLER,287,231,6,2018,969,4021,24.1,35.4,195.8,37.5,NA,0,NA,0,0,0,NA
11237,11237,32K554,ALL CITY LEADERSHIP SECONDARY SCHOOL,62,20,5,2018,969,4021,24.1,35.4,195.8,37.5,NA,0,NA,0,0,0,NA
11237,11237,32K162,J.H.S. 162 THE WILLOUGHBY (32K162),91,68,5,2019,969,4021,24.1,35.4,195.8,37.5,NA,0,NA,0,0,0,NA
11237,11237,32K383,J.H.S. 383 PHILIPPA SCHUYLER (32K383),277,236,5,2019,969,4021,24.1,35.4,195.8,37.5,NA,0,NA,0,0,0,NA
11237,11237,32K554,ALL CITY LEADERSHIP SECONDARY SCHOOL (32K554),61,22,5,2019,969,4021,24.1,35.4,195.8,37.5,NA,0,NA,0,0,0,NA
11237,11237,32K162,J.H.S. 162 THE WILLOUGHBY (32K162),129,8,5,2020,969,4021,24.1,35.4,195.8,37.5,NA,0,NA,0,0,0,NA
11237,11237,32K383,J.H.S. 383 PHILIPPA SCHUYLER (32K383),271,169,6,2020,969,4021,24.1,35.4,195.8,37.5,NA,0,NA,0,0,0,NA
11237,11237,32K554,ALL CITY LEADERSHIP SECONDARY SCHOOL (32K554),60,26,8,2020,969,4021,24.1,35.4,195.8,37.5,NA,0,NA,0,0,0,NA
11238,11238,13K351,THE URBAN ASSEMBLY UNISON SCHOOL,16,16,5,2015,781,4202,18.6,14.9,181.1,39.2,NA,0,NA,0,0,NA,NA
11238,11238,17K340,I.S. 340,40,40,5,2015,781,4202,18.6,14.9,181.1,39.2,NA,0,NA,0,0,NA,NA
11238,11238,17K353,ELIJAH STROUD MIDDLE SCHOOL,13,13,5,2015,781,4202,18.6,14.9,181.1,39.2,NA,0,NA,0,0,NA,NA
11238,11238,13K351,THE URBAN ASSEMBLY UNISON SCHOOL,49,21,5,2016,781,4202,18.6,14.9,181.1,39.2,NA,0,NA,0,0,NA,NA
11238,11238,17K340,I.S. 340,76,51,5,2016,781,4202,18.6,14.9,181.1,39.2,NA,0,NA,0,0,NA,NA
11238,11238,17K353,ELIJAH STROUD MIDDLE SCHOOL,69,5,5,2016,781,4202,18.6,14.9,181.1,39.2,NA,0,NA,0,0,NA,NA
11238,11238,13K351,THE URBAN ASSEMBLY UNISON SCHOOL,45,21,5,2017,781,4202,18.6,14.9,181.1,39.2,NA,0,NA,0,0,NA,NA
11238,11238,17K340,I.S. 340,74,35,5,2017,781,4202,18.6,14.9,181.1,39.2,NA,0,NA,0,0,NA,NA
11238,11238,17K353,ELIJAH STROUD MIDDLE SCHOOL,45,6,5,2017,781,4202,18.6,14.9,181.1,39.2,NA,0,NA,0,0,NA,NA
11238,11238,13K351,THE URBAN ASSEMBLY UNISON SCHOOL,57,15,5,2018,781,4202,18.6,14.9,181.1,39.2,NA,0,NA,0,0,NA,NA
11238,11238,17K340,I.S. 340,90,25,5,2018,781,4202,18.6,14.9,181.1,39.2,NA,0,NA,0,0,NA,NA
11238,11238,17K353,ELIJAH STROUD MIDDLE SCHOOL,61,5,5,2018,781,4202,18.6,14.9,181.1,39.2,NA,0,NA,0,0,NA,NA
11238,11238,13K351,THE URBAN ASSEMBLY UNISON SCHOOL (13K351),52,12,5,2019,781,4202,18.6,14.9,181.1,39.2,NA,0,NA,0,0,NA,NA
11238,11238,17K340,I.S. 340 (17K340),55,31,5,2019,781,4202,18.6,14.9,181.1,39.2,NA,0,NA,0,0,NA,NA
11238,11238,17K353,ELIJAH STROUD MIDDLE SCHOOL (17K353),56,5,5,2019,781,4202,18.6,14.9,181.1,39.2,NA,0,NA,0,0,NA,NA
11238,11238,13K351,THE URBAN ASSEMBLY UNISON SCHOOL (13K351),51,10,5,2020,781,4202,18.6,14.9,181.1,39.2,NA,0,NA,0,0,NA,NA
11238,11238,17K340,I.S. 340 (17K340),56,6,5,2020,781,4202,18.6,14.9,181.1,39.2,NA,0,NA,0,0,NA,NA
11238,11238,17K353,ELIJAH STROUD MIDDLE SCHOOL (17K353),63,5,5,2020,781,4202,18.6,14.9,181.1,39.2,NA,0,NA,0,0,NA,NA
11239,11239,19K364,I.S. 364 GATEWAY,31,31,5,2015,517,1778,29.1,84.5,606.7,92.1,53.8,NA,0,0,NA,46.1,NA
11239,11239,19K452,FREDERICK DOUGLASS ACADEMY VIII MIDDLE SCHOOL,46,46,5,2015,517,1778,29.1,84.5,606.7,92.1,53.8,NA,0,0,NA,46.1,NA
11239,11239,19K364,I.S. 364 GATEWAY,99,21,5,2016,517,1778,29.1,84.5,606.7,92.1,53.8,NA,0,0,NA,46.1,NA
11239,11239,19K452,FREDERICK DOUGLASS ACADEMY VIII MIDDLE SCHOOL,96,45,5,2016,517,1778,29.1,84.5,606.7,92.1,53.8,NA,0,0,NA,46.1,NA
11239,11239,19K364,I.S. 364 GATEWAY,110,21,5,2017,517,1778,29.1,84.5,606.7,92.1,53.8,NA,0,0,NA,46.1,NA
11239,11239,19K452,FREDERICK DOUGLASS ACADEMY VIII MIDDLE SCHOOL,101,52,5,2017,517,1778,29.1,84.5,606.7,92.1,53.8,NA,0,0,NA,46.1,NA
11239,11239,19K364,I.S. 364 GATEWAY,123,15,5,2018,517,1778,29.1,84.5,606.7,92.1,53.8,NA,0,0,NA,46.1,NA
11239,11239,19K452,FREDERICK DOUGLASS ACADEMY VIII MIDDLE SCHOOL,113,34,5,2018,517,1778,29.1,84.5,606.7,92.1,53.8,NA,0,0,NA,46.1,NA
11239,11239,19K364,I.S. 364 GATEWAY (19K364),117,11,5,2019,517,1778,29.1,84.5,606.7,92.1,53.8,NA,0,0,NA,46.1,NA
11239,11239,19K452,FREDERICK DOUGLASS ACADEMY VIII MIDDLE SCHOOL (19K452),99,31,5,2019,517,1778,29.1,84.5,606.7,92.1,53.8,NA,0,0,NA,46.1,NA
11239,11239,19K364,I.S. 364 GATEWAY (19K364),76,15,5,2020,517,1778,29.1,84.5,606.7,92.1,53.8,NA,0,0,NA,46.1,NA
11239,11239,19K452,FREDERICK DOUGLASS ACADEMY VIII MIDDLE SCHOOL (19K452),102,34,5,2020,517,1778,29.1,84.5,606.7,92.1,53.8,NA,0,0,NA,46.1,NA
11351,11357,NA,NA,NA,NA,NA,NA,811,3362,24.1,NA,222.1,49.1,20.7,NA,NA,0,0,NA,NA
11354,11354,25Q185,J.H.S. 185 EDWARD BLEEKER,275,275,99,2015,1185,4468,26.5,40.8,424.7,109.4,29.7,9.3,NA,NA,NA,11.1,22.3
11354,11354,25Q185,J.H.S. 185 EDWARD BLEEKER,499,257,77,2016,1185,4468,26.5,40.8,424.7,109.4,29.7,9.3,NA,NA,NA,11.1,22.3
11354,11354,25Q185,J.H.S. 185 EDWARD BLEEKER,535,250,93,2017,1185,4468,26.5,40.8,424.7,109.4,29.7,9.3,NA,NA,NA,11.1,22.3
11354,11354,25Q185,J.H.S. 185 EDWARD BLEEKER,502,245,77,2018,1185,4468,26.5,40.8,424.7,109.4,29.7,9.3,NA,NA,NA,11.1,22.3
11354,11354,25Q185,J.H.S. 185 EDWARD BLEEKER (25Q185),503,232,84,2019,1185,4468,26.5,40.8,424.7,109.4,29.7,9.3,NA,NA,NA,11.1,22.3
11354,11354,25Q185,J.H.S. 185 EDWARD BLEEKER (25Q185),478,248,80,2020,1185,4468,26.5,40.8,424.7,109.4,29.7,9.3,NA,NA,NA,11.1,22.3
11355,11355,25Q189,J.H.S. 189 DANIEL CARTER BEARD,91,91,20,2015,1275,4405,28.9,17.8,191.5,38,NA,6.3,NA,NA,NA,NA,16.5
11355,11355,25Q237,I.S. 237,176,176,71,2015,1275,4405,28.9,17.8,191.5,38,NA,6.3,NA,NA,NA,NA,16.5
11355,11355,25Q281,EAST-WEST SCHOOL OF INTERNATIONAL STUDIES,64,64,21,2015,1275,4405,28.9,17.8,191.5,38,NA,6.3,NA,NA,NA,NA,16.5
11355,11355,25Q189,J.H.S. 189 DANIEL CARTER BEARD,230,96,21,2016,1275,4405,28.9,17.8,191.5,38,NA,6.3,NA,NA,NA,NA,16.5
11355,11355,25Q237,I.S. 237,402,161,70,2016,1275,4405,28.9,17.8,191.5,38,NA,6.3,NA,NA,NA,NA,16.5
11355,11355,25Q281,EAST-WEST SCHOOL OF INTERNATIONAL STUDIES,111,84,16,2016,1275,4405,28.9,17.8,191.5,38,NA,6.3,NA,NA,NA,NA,16.5
11355,11355,25Q189,J.H.S. 189 DANIEL CARTER BEARD,248,97,17,2017,1275,4405,28.9,17.8,191.5,38,NA,6.3,NA,NA,NA,NA,16.5
11355,11355,25Q237,I.S. 237,429,194,53,2017,1275,4405,28.9,17.8,191.5,38,NA,6.3,NA,NA,NA,NA,16.5
11355,11355,25Q281,EAST-WEST SCHOOL OF INTERNATIONAL STUDIES,106,70,20,2017,1275,4405,28.9,17.8,191.5,38,NA,6.3,NA,NA,NA,NA,16.5
11355,11355,25Q189,J.H.S. 189 DANIEL CARTER BEARD,256,93,21,2018,1275,4405,28.9,17.8,191.5,38,NA,6.3,NA,NA,NA,NA,16.5
11355,11355,25Q237,I.S. 237,512,220,57,2018,1275,4405,28.9,17.8,191.5,38,NA,6.3,NA,NA,NA,NA,16.5
11355,11355,25Q281,EAST-WEST SCHOOL OF INTERNATIONAL STUDIES,103,70,17,2018,1275,4405,28.9,17.8,191.5,38,NA,6.3,NA,NA,NA,NA,16.5
11355,11355,25Q189,J.H.S. 189 DANIEL CARTER BEARD (25Q189),269,113,11,2019,1275,4405,28.9,17.8,191.5,38,NA,6.3,NA,NA,NA,NA,16.5
11355,11355,25Q237,I.S. 237 (25Q237),461,217,52,2019,1275,4405,28.9,17.8,191.5,38,NA,6.3,NA,NA,NA,NA,16.5
11355,11355,25Q281,EAST-WEST SCHOOL OF INTERNATIONAL STUDIES (25Q281),94,57,12,2019,1275,4405,28.9,17.8,191.5,38,NA,6.3,NA,NA,NA,NA,16.5
11355,11355,25Q189,J.H.S. 189 DANIEL CARTER BEARD (25Q189),232,66,9,2020,1275,4405,28.9,17.8,191.5,38,NA,6.3,NA,NA,NA,NA,16.5
11355,11355,25Q237,I.S. 237 (25Q237),447,215,57,2020,1275,4405,28.9,17.8,191.5,38,NA,6.3,NA,NA,NA,NA,16.5
11355,11355,25Q281,EAST-WEST SCHOOL OF INTERNATIONAL STUDIES (25Q281),107,62,17,2020,1275,4405,28.9,17.8,191.5,38,NA,6.3,NA,NA,NA,NA,16.5
11356,11356,25Q379,COLLEGE POINT COLLABORATIVE (25Q379),151,40,5,2020,552,2013,27.4,NA,162.2,26.3,0,0,0,0,0,0,NA
11357,11357,25Q194,J.H.S. 194 WILLIAM CARR,138,138,45,2015,811,3362,24.1,NA,222.1,49.1,20.7,NA,NA,0,0,NA,NA
11357,11357,25Q194,J.H.S. 194 WILLIAM CARR,375,142,42,2016,811,3362,24.1,NA,222.1,49.1,20.7,NA,NA,0,0,NA,NA
11357,11357,25Q194,J.H.S. 194 WILLIAM CARR,392,147,54,2017,811,3362,24.1,NA,222.1,49.1,20.7,NA,NA,0,0,NA,NA
11357,11357,25Q194,J.H.S. 194 WILLIAM CARR,417,156,49,2018,811,3362,24.1,NA,222.1,49.1,20.7,NA,NA,0,0,NA,NA
11357,11357,25Q194,J.H.S. 194 WILLIAM CARR (25Q194),433,180,52,2019,811,3362,24.1,NA,222.1,49.1,20.7,NA,NA,0,0,NA,NA
11357,11357,25Q194,J.H.S. 194 WILLIAM CARR (25Q194),415,194,74,2020,811,3362,24.1,NA,222.1,49.1,20.7,NA,NA,0,0,NA,NA
11358,11358,25Q025,I.S. 025 ADRIEN BLOCK,115,115,35,2015,566,2570,22,19.4,99.9,16.7,NA,NA,0,0,0,NA,NA
11358,11358,25Q285,WORLD JOURNALISM PREPARATORY: A COLLEGE BOARD SCHOOL,12,12,6,2015,566,2570,22,19.4,99.9,16.7,NA,NA,0,0,0,NA,NA
11358,11358,25Q025,I.S. 025 ADRIEN BLOCK,304,119,26,2016,566,2570,22,19.4,99.9,16.7,NA,NA,0,0,0,NA,NA
11358,11358,25Q285,WORLD JOURNALISM PREPARATORY: A COLLEGE BOARD SCHOOL,71,21,5,2016,566,2570,22,19.4,99.9,16.7,NA,NA,0,0,0,NA,NA
11358,11358,25Q025,I.S. 025 ADRIEN BLOCK,329,147,29,2017,566,2570,22,19.4,99.9,16.7,NA,NA,0,0,0,NA,NA
11358,11358,25Q285,WORLD JOURNALISM PREPARATORY: A COLLEGE BOARD SCHOOL,72,16,5,2017,566,2570,22,19.4,99.9,16.7,NA,NA,0,0,0,NA,NA
11358,11358,25Q025,I.S. 025 ADRIEN BLOCK,347,134,44,2018,566,2570,22,19.4,99.9,16.7,NA,NA,0,0,0,NA,NA
11358,11358,25Q285,WORLD JOURNALISM PREPARATORY: A COLLEGE BOARD SCHO,78,18,5,2018,566,2570,22,19.4,99.9,16.7,NA,NA,0,0,0,NA,NA
11358,11358,25Q025,I.S. 025 ADRIEN BLOCK (25Q025),388,168,34,2019,566,2570,22,19.4,99.9,16.7,NA,NA,0,0,0,NA,NA
11358,11358,25Q285,WORLD JOURNALISM PREPARATORY: A COLLEGE BOARD SCHOOL (25Q285),82,18,5,2019,566,2570,22,19.4,99.9,16.7,NA,NA,0,0,0,NA,NA
11358,11358,25Q025,I.S. 025 ADRIEN BLOCK (25Q025),364,140,37,2020,566,2570,22,19.4,99.9,16.7,NA,NA,0,0,0,NA,NA
11358,11358,25Q285,WORLD JOURNALISM PREPARATORY: A COLLEGE BOARD SCHOOL (25Q285),82,22,5,2020,566,2570,22,19.4,99.9,16.7,NA,NA,0,0,0,NA,NA
11359,11360,NA,NA,NA,NA,NA,NA,316,1640,19.3,NA,131.3,31.5,NA,NA,NA,0,0,0,NA
11360,11360,25Q294,BELL ACADEMY,43,43,14,2015,316,1640,19.3,NA,131.3,31.5,NA,NA,NA,0,0,0,NA
11360,11360,25Q294,BELL ACADEMY,125,61,21,2016,316,1640,19.3,NA,131.3,31.5,NA,NA,NA,0,0,0,NA
11360,11360,25Q294,BELL ACADEMY,138,69,21,2017,316,1640,19.3,NA,131.3,31.5,NA,NA,NA,0,0,0,NA
11360,11360,25Q294,BELL ACADEMY,94,45,18,2018,316,1640,19.3,NA,131.3,31.5,NA,NA,NA,0,0,0,NA
11360,11360,25Q294,BELL ACADEMY (25Q294),131,51,14,2019,316,1640,19.3,NA,131.3,31.5,NA,NA,NA,0,0,0,NA
11360,11360,25Q294,BELL ACADEMY (25Q294),112,56,10,2020,316,1640,19.3,NA,131.3,31.5,NA,NA,NA,0,0,0,NA
11361,11361,26Q158,M.S. 158 MARIE CURIE,233,233,104,2015,452,2150,21,NA,197.2,45.5,NA,NA,NA,NA,NA,0,NA
11361,11361,26Q158,M.S. 158 MARIE CURIE,337,190,86,2016,452,2150,21,NA,197.2,45.5,NA,NA,NA,NA,NA,0,NA
11361,11361,26Q158,M.S. 158 MARIE CURIE,382,236,84,2017,452,2150,21,NA,197.2,45.5,NA,NA,NA,NA,NA,0,NA
11361,11361,26Q158,M.S. 158 MARIE CURIE,369,234,91,2018,452,2150,21,NA,197.2,45.5,NA,NA,NA,NA,NA,0,NA
11361,11361,26Q158,M.S. 158 MARIE CURIE (26Q158),369,202,71,2019,452,2150,21,NA,197.2,45.5,NA,NA,NA,NA,NA,0,NA
11361,11361,26Q158,M.S. 158 MARIE CURIE (26Q158),385,200,65,2020,452,2150,21,NA,197.2,45.5,NA,NA,NA,NA,NA,0,NA
11362,11362,26Q067,J.H.S. 067 LOUIS PASTEUR,204,204,84,2015,312,1340,23.3,NA,165.7,27.6,27.6,NA,NA,0,0,0,NA
11362,11362,26Q067,J.H.S. 067 LOUIS PASTEUR,303,221,98,2016,312,1340,23.3,NA,165.7,27.6,27.6,NA,NA,0,0,0,NA
11362,11362,26Q067,J.H.S. 067 LOUIS PASTEUR,309,211,82,2017,312,1340,23.3,NA,165.7,27.6,27.6,NA,NA,0,0,0,NA
11362,11362,26Q067,J.H.S. 067 LOUIS PASTEUR,277,177,78,2018,312,1340,23.3,NA,165.7,27.6,27.6,NA,NA,0,0,0,NA
11362,11362,26Q067,J.H.S. 067 LOUIS PASTEUR (26Q067),319,213,81,2019,312,1340,23.3,NA,165.7,27.6,27.6,NA,NA,0,0,0,NA
11362,11362,26Q067,J.H.S. 067 LOUIS PASTEUR (26Q067),337,219,97,2020,312,1340,23.3,NA,165.7,27.6,27.6,NA,NA,0,0,0,NA
11363,11363,NA,NA,NA,NA,NA,NA,98,486,20.2,0,89.1,NA,NA,0,NA,NA,NA,0,0
11364,11364,26Q074,J.H.S. 074 NATHANIEL HAWTHORNE,198,198,102,2015,463,2251,20.6,NA,106.5,NA,NA,NA,0,0,0,0,NA
11364,11364,26Q074,J.H.S. 074 NATHANIEL HAWTHORNE,397,248,108,2016,463,2251,20.6,NA,106.5,NA,NA,NA,0,0,0,0,NA
11364,11364,26Q074,J.H.S. 074 NATHANIEL HAWTHORNE,416,233,95,2017,463,2251,20.6,NA,106.5,NA,NA,NA,0,0,0,0,NA
11364,11364,26Q074,J.H.S. 074 NATHANIEL HAWTHORNE,379,199,77,2018,463,2251,20.6,NA,106.5,NA,NA,NA,0,0,0,0,NA
11364,11364,26Q074,J.H.S. 074 NATHANIEL HAWTHORNE (26Q074),388,227,96,2019,463,2251,20.6,NA,106.5,NA,NA,NA,0,0,0,0,NA
11364,11364,26Q074,J.H.S. 074 NATHANIEL HAWTHORNE (26Q074),408,221,82,2020,463,2251,20.6,NA,106.5,NA,NA,NA,0,0,0,0,NA
11365,11365,25Q200,P.S./M.S. 200 - THE POMONOK SCHOOL & STAR ACADEMY,5,5,5,2015,827,3386,24.4,27.4,136.9,27.4,NA,0,0,0,NA,0,13.7
11365,11365,26Q216,J.H.S. 216 GEORGE J. RYAN,315,315,92,2015,827,3386,24.4,27.4,136.9,27.4,NA,0,0,0,NA,0,13.7
11365,11365,25Q200,P.S./M.S. 200 - THE POMONOK SCHOOL & STAR ACADEMY,61,15,5,2016,827,3386,24.4,27.4,136.9,27.4,NA,0,0,0,NA,0,13.7
11365,11365,26Q216,J.H.S. 216 GEORGE J. RYAN,474,290,91,2016,827,3386,24.4,27.4,136.9,27.4,NA,0,0,0,NA,0,13.7
11365,11365,25Q200,P.S./M.S. 200 - THE POMONOK SCHOOL & STAR ACADEMY,66,9,5,2017,827,3386,24.4,27.4,136.9,27.4,NA,0,0,0,NA,0,13.7
11365,11365,26Q216,J.H.S. 216 GEORGE J. RYAN,487,304,95,2017,827,3386,24.4,27.4,136.9,27.4,NA,0,0,0,NA,0,13.7
11365,11365,25Q200,P.S./M.S. 200 - THE MAGNET SCHOOL OF GLOBAL STUDIES AND LEADERSHIP,64,14,5,2018,827,3386,24.4,27.4,136.9,27.4,NA,0,0,0,NA,0,13.7
11365,11365,26Q216,J.H.S. 216 GEORGE J. RYAN,476,296,82,2018,827,3386,24.4,27.4,136.9,27.4,NA,0,0,0,NA,0,13.7
11365,11365,25Q200,P.S./M.S. 200 - THE MAGNET SCHOOL OF GLOBAL STUDIES AND LEADERSHIP (25Q200),63,13,5,2019,827,3386,24.4,27.4,136.9,27.4,NA,0,0,0,NA,0,13.7
11365,11365,26Q216,J.H.S. 216 GEORGE J. RYAN (26Q216),515,282,72,2019,827,3386,24.4,27.4,136.9,27.4,NA,0,0,0,NA,0,13.7
11365,11365,25Q200,P.S./M.S. 200 - THE MAGNET SCHOOL OF GLOBAL STUDIES AND LEADERSHIP (25Q200),55,8,5,2020,827,3386,24.4,27.4,136.9,27.4,NA,0,0,0,NA,0,13.7
11365,11365,26Q216,J.H.S. 216 GEORGE J. RYAN (26Q216),529,259,64,2020,827,3386,24.4,27.4,136.9,27.4,NA,0,0,0,NA,0,13.7
11366,11366,25Q250,I.S. 250 THE ROBERT F. KENNEDY COMMUNITY MIDDLE SCHOOL,18,18,5,2015,389,1322,29.4,42.2,168.9,NA,0,0,NA,NA,NA,0,NA
11366,11366,25Q252,"QUEENS SCHOOL OF INQUIRY, THE",29,29,6,2015,389,1322,29.4,42.2,168.9,NA,0,0,NA,NA,NA,0,NA
11366,11366,25Q250,I.S. 250 THE ROBERT F. KENNEDY COMMUNITY MIDDLE SCHOOL,132,24,5,2016,389,1322,29.4,42.2,168.9,NA,0,0,NA,NA,NA,0,NA
11366,11366,25Q252,"QUEENS SCHOOL OF INQUIRY, THE",80,19,5,2016,389,1322,29.4,42.2,168.9,NA,0,0,NA,NA,NA,0,NA
11366,11366,25Q250,I.S. 250 THE ROBERT F. KENNEDY COMMUNITY MIDDLE SCHOOL,159,41,5,2017,389,1322,29.4,42.2,168.9,NA,0,0,NA,NA,NA,0,NA
11366,11366,25Q252,"QUEENS SCHOOL OF INQUIRY, THE",76,23,5,2017,389,1322,29.4,42.2,168.9,NA,0,0,NA,NA,NA,0,NA
11366,11366,25Q250,I.S. 250 THE ROBERT F. KENNEDY COMMUNITY MIDDLE SC,135,46,5,2018,389,1322,29.4,42.2,168.9,NA,0,0,NA,NA,NA,0,NA
