zip,modzcta,dbn,n_hs_applicants,n_testers,n_offers,year,borough,positive,total,modzcta_cum_perc_pos
11105,11105,30Q122,75,74,49,2017,QUEENS,488,2989,16.3
11105,11105,30Q141,348,170,26,2017,QUEENS,488,2989,16.3
11105,11105,30Q122,100,89,52,2019,QUEENS,488,2989,16.3
11105,11105,30Q141,399,231,23,2019,QUEENS,488,2989,16.3
11105,11105,30Q122,95,90,60,2020,QUEENS,488,2989,16.3
11105,11105,30Q141,397,164,18,2020,QUEENS,488,2989,16.3
11106,11106,30Q126,49,49,17,2015,QUEENS,641,3139,20.4
11106,11106,30Q204,46,46,5,2015,QUEENS,641,3139,20.4
11106,11106,30Q300,5,5,5,2015,QUEENS,641,3139,20.4
11106,11106,30Q580,71,71,58,2015,QUEENS,641,3139,20.4
11106,11106,30Q126,186,69,21,2016,QUEENS,641,3139,20.4
11106,11106,30Q204,165,37,6,2016,QUEENS,641,3139,20.4
11106,11106,30Q300,25,25,17,2016,QUEENS,641,3139,20.4
11106,11106,30Q580,105,79,56,2016,QUEENS,641,3139,20.4
11106,11106,30Q126,181,59,19,2017,QUEENS,641,3139,20.4
11106,11106,30Q204,153,28,5,2017,QUEENS,641,3139,20.4
11106,11106,30Q300,41,39,26,2017,QUEENS,641,3139,20.4
11106,11106,30Q580,119,94,62,2017,QUEENS,641,3139,20.4
11106,11106,30Q126,225,65,12,2019,QUEENS,641,3139,20.4
11106,11106,30Q204,166,29,5,2019,QUEENS,641,3139,20.4
11106,11106,30Q300,47,42,25,2019,QUEENS,641,3139,20.4
11106,11106,30Q580,60,34,26,2019,QUEENS,641,3139,20.4
11106,11106,30Q126,206,72,25,2020,QUEENS,641,3139,20.4
11106,11106,30Q204,121,21,5,2020,QUEENS,641,3139,20.4
11106,11106,30Q300,46,42,24,2020,QUEENS,641,3139,20.4
11106,11106,30Q580,59,36,14,2020,QUEENS,641,3139,20.4
11109,11109,30Q078,13,13,5,2015,QUEENS,48,438,11
11109,11109,30Q078,35,20,5,2016,QUEENS,48,438,11
11109,11109,30Q078,27,14,5,2017,QUEENS,48,438,11
11109,11109,30Q078,46,21,5,2019,QUEENS,48,438,11
11109,11109,30Q078,46,22,5,2020,QUEENS,48,438,11
11201,11201,13K008,34,34,7,2015,BROOKLYN,696,5783,12
11201,11201,13K313,11,11,5,2015,BROOKLYN,696,5783,12
11201,11201,13K527,20,20,5,2015,BROOKLYN,696,5783,12
11201,11201,15K497,5,5,5,2015,BROOKLYN,696,5783,12
11201,11201,13K008,84,37,11,2016,BROOKLYN,696,5783,12
11201,11201,13K313,18,5,5,2016,BROOKLYN,696,5783,12
11201,11201,13K527,59,11,5,2016,BROOKLYN,696,5783,12
11201,11201,15K497,43,9,5,2016,BROOKLYN,696,5783,12
11201,11201,13K008,65,42,8,2017,BROOKLYN,696,5783,12
11201,11201,13K313,15,5,5,2017,BROOKLYN,696,5783,12
11201,11201,13K527,48,22,5,2017,BROOKLYN,696,5783,12
11201,11201,15K497,99,32,6,2017,BROOKLYN,696,5783,12
11201,11201,13K313,88,45,6,2019,BROOKLYN,696,5783,12
11201,11201,13K527,73,10,5,2019,BROOKLYN,696,5783,12
11201,11201,15K497,158,68,11,2019,BROOKLYN,696,5783,12
11201,11201,13K313,91,25,5,2020,BROOKLYN,696,5783,12
11201,11201,13K527,65,18,5,2020,BROOKLYN,696,5783,12
11201,11201,15K497,151,65,16,2020,BROOKLYN,696,5783,12
11203,11203,17K181,30,30,5,2015,BROOKLYN,2070,7329,28.2
11203,11203,17K722,13,13,5,2015,BROOKLYN,2070,7329,28.2
11203,11203,18K285,75,75,5,2015,BROOKLYN,2070,7329,28.2
11203,11203,18K581,21,21,5,2015,BROOKLYN,2070,7329,28.2
11203,11203,18K763,5,5,5,2015,BROOKLYN,2070,7329,28.2
11203,11203,22K109,28,28,5,2015,BROOKLYN,2070,7329,28.2
11203,11203,17K181,88,18,5,2016,BROOKLYN,2070,7329,28.2
11203,11203,17K722,110,13,5,2016,BROOKLYN,2070,7329,28.2
11203,11203,18K285,235,65,5,2016,BROOKLYN,2070,7329,28.2
11203,11203,18K581,45,23,5,2016,BROOKLYN,2070,7329,28.2
11203,11203,18K763,70,36,5,2016,BROOKLYN,2070,7329,28.2
11203,11203,22K109,78,20,5,2016,BROOKLYN,2070,7329,28.2
11203,11203,17K181,83,28,5,2017,BROOKLYN,2070,7329,28.2
11203,11203,17K722,72,13,5,2017,BROOKLYN,2070,7329,28.2
11203,11203,18K285,191,45,5,2017,BROOKLYN,2070,7329,28.2
11203,11203,18K581,32,18,5,2017,BROOKLYN,2070,7329,28.2
11203,11203,18K763,70,34,5,2017,BROOKLYN,2070,7329,28.2
11203,11203,22K109,101,12,5,2017,BROOKLYN,2070,7329,28.2
11203,11203,17K181,77,32,5,2019,BROOKLYN,2070,7329,28.2
11203,11203,17K722,103,30,5,2019,BROOKLYN,2070,7329,28.2
11203,11203,18K285,227,55,5,2019,BROOKLYN,2070,7329,28.2
11203,11203,18K581,73,8,5,2019,BROOKLYN,2070,7329,28.2
11203,11203,18K763,115,55,5,2019,BROOKLYN,2070,7329,28.2
11203,11203,22K109,60,13,5,2019,BROOKLYN,2070,7329,28.2
11203,11203,17K181,82,17,5,2020,BROOKLYN,2070,7329,28.2
11203,11203,17K722,94,12,5,2020,BROOKLYN,2070,7329,28.2
11203,11203,18K285,267,46,5,2020,BROOKLYN,2070,7329,28.2
11203,11203,18K581,92,7,5,2020,BROOKLYN,2070,7329,28.2
11203,11203,18K763,115,31,5,2020,BROOKLYN,2070,7329,28.2
11203,11203,22K109,61,7,5,2020,BROOKLYN,2070,7329,28.2
11204,11204,20K180,90,90,17,2015,BROOKLYN,2028,8535,23.8
11204,11204,20K192,14,14,5,2015,BROOKLYN,2028,8535,23.8
11204,11204,20K223,124,124,13,2015,BROOKLYN,2028,8535,23.8
11204,11204,20K227,199,199,23,2015,BROOKLYN,2028,8535,23.8
11204,11204,20K609,13,13,5,2015,BROOKLYN,2028,8535,23.8
11204,11204,20K686,5,5,5,2015,BROOKLYN,2028,8535,23.8
11204,11204,21K096,65,65,6,2015,BROOKLYN,2028,8535,23.8
11204,11204,21K121,12,12,5,2015,BROOKLYN,2028,8535,23.8
11204,11204,21K226,32,32,5,2015,BROOKLYN,2028,8535,23.8
11204,11204,20K180,170,94,19,2016,BROOKLYN,2028,8535,23.8
11204,11204,20K192,49,6,5,2016,BROOKLYN,2028,8535,23.8
11204,11204,20K223,337,132,16,2016,BROOKLYN,2028,8535,23.8
11204,11204,20K227,454,196,22,2016,BROOKLYN,2028,8535,23.8
11204,11204,20K609,70,21,5,2016,BROOKLYN,2028,8535,23.8
11204,11204,20K686,62,58,42,2016,BROOKLYN,2028,8535,23.8
11204,11204,21K096,231,70,5,2016,BROOKLYN,2028,8535,23.8
11204,11204,21K121,29,7,5,2016,BROOKLYN,2028,8535,23.8
11204,11204,21K226,107,32,5,2016,BROOKLYN,2028,8535,23.8
11204,11204,20K180,175,113,38,2017,BROOKLYN,2028,8535,23.8
11204,11204,20K192,67,14,5,2017,BROOKLYN,2028,8535,23.8
11204,11204,20K223,324,142,19,2017,BROOKLYN,2028,8535,23.8
11204,11204,20K227,463,197,25,2017,BROOKLYN,2028,8535,23.8
11204,11204,20K609,77,24,5,2017,BROOKLYN,2028,8535,23.8
11204,11204,20K686,85,80,46,2017,BROOKLYN,2028,8535,23.8
11204,11204,21K096,261,114,9,2017,BROOKLYN,2028,8535,23.8
11204,11204,21K121,31,7,5,2017,BROOKLYN,2028,8535,23.8
11204,11204,21K226,100,44,7,2017,BROOKLYN,2028,8535,23.8
11204,11204,20K180,146,81,24,2019,BROOKLYN,2028,8535,23.8
11204,11204,20K192,60,17,5,2019,BROOKLYN,2028,8535,23.8
11204,11204,20K223,298,119,13,2019,BROOKLYN,2028,8535,23.8
11204,11204,20K227,611,210,20,2019,BROOKLYN,2028,8535,23.8
11204,11204,20K609,79,14,5,2019,BROOKLYN,2028,8535,23.8
11204,11204,20K686,54,48,19,2019,BROOKLYN,2028,8535,23.8
11204,11204,21K096,283,89,5,2019,BROOKLYN,2028,8535,23.8
11204,11204,21K121,39,13,5,2019,BROOKLYN,2028,8535,23.8
11204,11204,21K226,134,56,5,2019,BROOKLYN,2028,8535,23.8
11204,11204,20K180,169,92,18,2020,BROOKLYN,2028,8535,23.8
11204,11204,20K192,60,9,5,2020,BROOKLYN,2028,8535,23.8
11204,11204,20K223,316,96,12,2020,BROOKLYN,2028,8535,23.8
11204,11204,20K227,516,164,18,2020,BROOKLYN,2028,8535,23.8
11204,11204,20K609,71,15,5,2020,BROOKLYN,2028,8535,23.8
11204,11204,20K686,53,41,25,2020,BROOKLYN,2028,8535,23.8
11204,11204,21K096,267,71,5,2020,BROOKLYN,2028,8535,23.8
11204,11204,21K121,28,6,5,2020,BROOKLYN,2028,8535,23.8
11204,11204,21K226,101,43,5,2020,BROOKLYN,2028,8535,23.8
11205,11205,13K113,58,58,5,2015,BROOKLYN,723,3549,20.4
11205,11205,13K265,10,10,5,2015,BROOKLYN,723,3549,20.4
11205,11205,13K492,26,26,5,2015,BROOKLYN,723,3549,20.4
11205,11205,13K691,20,20,5,2015,BROOKLYN,723,3549,20.4
11205,11205,14K157,8,8,5,2015,BROOKLYN,723,3549,20.4
11205,11205,13K113,127,34,5,2016,BROOKLYN,723,3549,20.4
11205,11205,13K265,35,5,5,2016,BROOKLYN,723,3549,20.4
11205,11205,13K492,65,24,5,2016,BROOKLYN,723,3549,20.4
11205,11205,13K691,79,14,5,2016,BROOKLYN,723,3549,20.4
11205,11205,14K157,70,15,5,2016,BROOKLYN,723,3549,20.4
11205,11205,13K113,89,20,5,2017,BROOKLYN,723,3549,20.4
11205,11205,13K265,37,5,5,2017,BROOKLYN,723,3549,20.4
11205,11205,13K492,58,26,5,2017,BROOKLYN,723,3549,20.4
11205,11205,13K691,76,17,5,2017,BROOKLYN,723,3549,20.4
11205,11205,14K157,64,15,5,2017,BROOKLYN,723,3549,20.4
11205,11205,13K113,106,19,5,2019,BROOKLYN,723,3549,20.4
11205,11205,13K265,30,5,5,2019,BROOKLYN,723,3549,20.4
11205,11205,13K492,68,27,7,2019,BROOKLYN,723,3549,20.4
11205,11205,13K691,74,17,5,2019,BROOKLYN,723,3549,20.4
11205,11205,14K157,68,58,5,2019,BROOKLYN,723,3549,20.4
11205,11205,13K113,105,35,5,2020,BROOKLYN,723,3549,20.4
11205,11205,13K265,16,5,5,2020,BROOKLYN,723,3549,20.4
11205,11205,13K492,61,31,5,2020,BROOKLYN,723,3549,20.4
11205,11205,13K691,75,12,5,2020,BROOKLYN,723,3549,20.4
11205,11205,14K157,55,16,5,2020,BROOKLYN,723,3549,20.4
11206,11206,14K071,5,5,5,2015,BROOKLYN,1602,7240,22.1
11206,11206,14K318,220,220,29,2015,BROOKLYN,1602,7240,22.1
11206,11206,14K582,10,10,5,2015,BROOKLYN,1602,7240,22.1
11206,11206,14K586,5,5,5,2015,BROOKLYN,1602,7240,22.1
11206,11206,14K614,5,5,5,2015,BROOKLYN,1602,7240,22.1
11206,11206,14K071,87,7,5,2016,BROOKLYN,1602,7240,22.1
11206,11206,14K318,503,209,28,2016,BROOKLYN,1602,7240,22.1
11206,11206,14K582,86,15,5,2016,BROOKLYN,1602,7240,22.1
11206,11206,14K586,51,5,5,2016,BROOKLYN,1602,7240,22.1
11206,11206,14K614,42,9,5,2016,BROOKLYN,1602,7240,22.1
11206,11206,14K071,85,5,5,2017,BROOKLYN,1602,7240,22.1
11206,11206,14K318,467,222,27,2017,BROOKLYN,1602,7240,22.1
11206,11206,14K582,100,5,5,2017,BROOKLYN,1602,7240,22.1
11206,11206,14K586,72,6,5,2017,BROOKLYN,1602,7240,22.1
11206,11206,14K614,50,5,5,2017,BROOKLYN,1602,7240,22.1
11206,11206,14K071,62,5,5,2019,BROOKLYN,1602,7240,22.1
11206,11206,14K318,403,180,18,2019,BROOKLYN,1602,7240,22.1
11206,11206,14K582,94,26,5,2019,BROOKLYN,1602,7240,22.1
11206,11206,14K586,43,5,5,2019,BROOKLYN,1602,7240,22.1
11206,11206,14K614,41,10,5,2019,BROOKLYN,1602,7240,22.1
11206,11206,14K071,58,5,5,2020,BROOKLYN,1602,7240,22.1
11206,11206,14K318,419,158,29,2020,BROOKLYN,1602,7240,22.1
11206,11206,14K582,109,22,5,2020,BROOKLYN,1602,7240,22.1
11206,11206,14K586,52,5,5,2020,BROOKLYN,1602,7240,22.1
11206,11206,14K614,29,8,5,2020,BROOKLYN,1602,7240,22.1
11207,11207,19K089,13,13,5,2015,BROOKLYN,2076,7617,27.3
11207,11207,19K292,55,55,5,2015,BROOKLYN,2076,7617,27.3
11207,11207,19K409,10,10,5,2015,BROOKLYN,2076,7617,27.3
11207,11207,19K654,19,19,5,2015,BROOKLYN,2076,7617,27.3
11207,11207,19K663,15,15,5,2015,BROOKLYN,2076,7617,27.3
11207,11207,32K045,22,22,5,2015,BROOKLYN,2076,7617,27.3
11207,11207,32K384,5,5,5,2015,BROOKLYN,2076,7617,27.3
11207,11207,32K562,12,12,5,2015,BROOKLYN,2076,7617,27.3
11207,11207,19K089,60,10,5,2016,BROOKLYN,2076,7617,27.3
11207,11207,19K292,222,56,6,2016,BROOKLYN,2076,7617,27.3
11207,11207,19K409,75,13,5,2016,BROOKLYN,2076,7617,27.3
11207,11207,19K654,121,16,5,2016,BROOKLYN,2076,7617,27.3
11207,11207,19K663,44,16,5,2016,BROOKLYN,2076,7617,27.3
11207,11207,32K045,69,17,5,2016,BROOKLYN,2076,7617,27.3
11207,11207,32K384,68,9,5,2016,BROOKLYN,2076,7617,27.3
11207,11207,32K562,97,9,5,2016,BROOKLYN,2076,7617,27.3
11207,11207,19K089,54,17,5,2017,BROOKLYN,2076,7617,27.3
11207,11207,19K292,209,81,9,2017,BROOKLYN,2076,7617,27.3
11207,11207,19K409,71,10,5,2017,BROOKLYN,2076,7617,27.3
11207,11207,19K654,89,15,5,2017,BROOKLYN,2076,7617,27.3
11207,11207,19K663,63,12,5,2017,BROOKLYN,2076,7617,27.3
11207,11207,32K045,63,24,5,2017,BROOKLYN,2076,7617,27.3
11207,11207,32K384,58,8,5,2017,BROOKLYN,2076,7617,27.3
11207,11207,32K562,96,10,5,2017,BROOKLYN,2076,7617,27.3
11207,11207,19K089,65,21,5,2019,BROOKLYN,2076,7617,27.3
11207,11207,19K292,187,41,5,2019,BROOKLYN,2076,7617,27.3
11207,11207,19K409,63,20,5,2019,BROOKLYN,2076,7617,27.3
11207,11207,19K654,94,13,5,2019,BROOKLYN,2076,7617,27.3
11207,11207,19K663,78,14,5,2019,BROOKLYN,2076,7617,27.3
11207,11207,32K045,78,56,5,2019,BROOKLYN,2076,7617,27.3
11207,11207,32K384,55,5,5,2019,BROOKLYN,2076,7617,27.3
11207,11207,32K562,127,47,5,2019,BROOKLYN,2076,7617,27.3
11207,11207,19K089,60,7,5,2020,BROOKLYN,2076,7617,27.3
11207,11207,19K292,167,33,5,2020,BROOKLYN,2076,7617,27.3
11207,11207,19K409,69,5,5,2020,BROOKLYN,2076,7617,27.3
11207,11207,19K654,105,5,5,2020,BROOKLYN,2076,7617,27.3
11207,11207,19K663,54,5,5,2020,BROOKLYN,2076,7617,27.3
11207,11207,19K907,43,6,5,2020,BROOKLYN,2076,7617,27.3
11207,11207,32K045,71,9,5,2020,BROOKLYN,2076,7617,27.3
11207,11207,32K384,52,5,5,2020,BROOKLYN,2076,7617,27.3
11207,11207,32K562,120,20,5,2020,BROOKLYN,2076,7617,27.3
11208,11208,19K171,28,28,5,2015,BROOKLYN,2379,7930,30
11208,11208,19K218,21,21,5,2015,BROOKLYN,2379,7930,30
11208,11208,19K404,7,7,5,2015,BROOKLYN,2379,7930,30
11208,11208,19K422,12,12,5,2015,BROOKLYN,2379,7930,30
11208,11208,19K661,12,12,5,2015,BROOKLYN,2379,7930,30
11208,11208,19K662,30,30,5,2015,BROOKLYN,2379,7930,30
11208,11208,19K678,15,15,5,2015,BROOKLYN,2379,7930,30
11208,11208,19K760,5,5,5,2015,BROOKLYN,2379,7930,30
11208,11208,19K171,157,15,5,2016,BROOKLYN,2379,7930,30
11208,11208,19K218,144,36,5,2016,BROOKLYN,2379,7930,30
11208,11208,19K404,62,8,5,2016,BROOKLYN,2379,7930,30
11208,11208,19K422,71,14,5,2016,BROOKLYN,2379,7930,30
11208,11208,19K661,114,17,5,2016,BROOKLYN,2379,7930,30
11208,11208,19K662,157,31,5,2016,BROOKLYN,2379,7930,30
11208,11208,19K678,83,18,5,2016,BROOKLYN,2379,7930,30
11208,11208,19K760,101,14,5,2016,BROOKLYN,2379,7930,30
11208,11208,19K171,151,11,5,2017,BROOKLYN,2379,7930,30
11208,11208,19K218,144,23,5,2017,BROOKLYN,2379,7930,30
11208,11208,19K404,72,7,5,2017,BROOKLYN,2379,7930,30
11208,11208,19K422,69,6,5,2017,BROOKLYN,2379,7930,30
11208,11208,19K661,125,24,5,2017,BROOKLYN,2379,7930,30
11208,11208,19K662,152,12,5,2017,BROOKLYN,2379,7930,30
11208,11208,19K678,77,16,5,2017,BROOKLYN,2379,7930,30
11208,11208,19K760,96,10,5,2017,BROOKLYN,2379,7930,30
11208,11208,19K171,143,15,5,2019,BROOKLYN,2379,7930,30
11208,11208,19K218,142,21,5,2019,BROOKLYN,2379,7930,30
11208,11208,19K404,62,7,5,2019,BROOKLYN,2379,7930,30
11208,11208,19K422,70,5,5,2019,BROOKLYN,2379,7930,30
11208,11208,19K661,154,38,5,2019,BROOKLYN,2379,7930,30
11208,11208,19K662,174,29,5,2019,BROOKLYN,2379,7930,30
11208,11208,19K678,79,5,5,2019,BROOKLYN,2379,7930,30
11208,11208,19K760,121,17,5,2019,BROOKLYN,2379,7930,30
11208,11208,19K171,104,14,5,2020,BROOKLYN,2379,7930,30
11208,11208,19K218,140,13,5,2020,BROOKLYN,2379,7930,30
11208,11208,19K404,67,5,5,2020,BROOKLYN,2379,7930,30
11208,11208,19K422,67,5,5,2020,BROOKLYN,2379,7930,30
11208,11208,19K661,153,21,5,2020,BROOKLYN,2379,7930,30
11208,11208,19K662,162,22,5,2020,BROOKLYN,2379,7930,30
11208,11208,19K678,84,5,5,2020,BROOKLYN,2379,7930,30
11208,11208,19K760,102,20,5,2020,BROOKLYN,2379,7930,30
11209,11209,20K030,62,62,6,2015,BROOKLYN,1128,5811,19.4
11209,11209,20K104,74,74,11,2015,BROOKLYN,1128,5811,19.4
11209,11209,20K030,134,56,6,2016,BROOKLYN,1128,5811,19.4
11209,11209,20K104,168,73,7,2016,BROOKLYN,1128,5811,19.4
11209,11209,20K030,124,51,6,2017,BROOKLYN,1128,5811,19.4
11209,11209,20K104,170,87,11,2017,BROOKLYN,1128,5811,19.4
11209,11209,20K030,133,52,8,2019,BROOKLYN,1128,5811,19.4
11209,11209,20K104,165,62,7,2019,BROOKLYN,1128,5811,19.4
11209,11209,20K030,119,42,9,2020,BROOKLYN,1128,5811,19.4
11209,11209,20K104,157,62,7,2020,BROOKLYN,1128,5811,19.4
11210,11210,22K240,103,103,6,2015,BROOKLYN,1681,6133,27.4
11210,11210,22K381,29,29,5,2015,BROOKLYN,1681,6133,27.4
11210,11210,22K240,301,77,5,2016,BROOKLYN,1681,6133,27.4
11210,11210,22K381,91,27,5,2016,BROOKLYN,1681,6133,27.4
11210,11210,22K240,268,74,5,2017,BROOKLYN,1681,6133,27.4
11210,11210,22K381,102,30,5,2017,BROOKLYN,1681,6133,27.4
11210,11210,22K240,235,29,5,2019,BROOKLYN,1681,6133,27.4
11210,11210,22K381,73,31,5,2019,BROOKLYN,1681,6133,27.4
11210,11210,22K240,203,33,5,2020,BROOKLYN,1681,6133,27.4
11210,11210,22K381,100,34,5,2020,BROOKLYN,1681,6133,27.4
11211,11211,14K050,11,11,5,2015,BROOKLYN,2073,10675,19.4
11211,11211,14K577,65,65,5,2015,BROOKLYN,2073,10675,19.4
11211,11211,14K050,89,10,5,2016,BROOKLYN,2073,10675,19.4
11211,11211,14K577,152,102,5,2016,BROOKLYN,2073,10675,19.4
11211,11211,14K050,80,7,5,2017,BROOKLYN,2073,10675,19.4
11211,11211,14K577,169,90,7,2017,BROOKLYN,2073,10675,19.4
11211,11211,14K050,115,22,5,2019,BROOKLYN,2073,10675,19.4
11211,11211,14K577,154,73,5,2019,BROOKLYN,2073,10675,19.4
11211,11211,14K050,117,17,5,2020,BROOKLYN,2073,10675,19.4
11211,11211,14K577,145,63,5,2020,BROOKLYN,2073,10675,19.4
11212,11212,17K189,54,54,7,2015,BROOKLYN,1870,7029,26.6
11212,11212,18K588,14,14,5,2015,BROOKLYN,1870,7029,26.6
11212,11212,23K041,5,5,5,2015,BROOKLYN,1870,7029,26.6
11212,11212,23K184,5,5,5,2015,BROOKLYN,1870,7029,26.6
11212,11212,23K323,13,13,5,2015,BROOKLYN,1870,7029,26.6
11212,11212,23K363,5,5,5,2015,BROOKLYN,1870,7029,26.6
11212,11212,23K392,56,56,5,2015,BROOKLYN,1870,7029,26.6
11212,11212,23K518,22,22,5,2015,BROOKLYN,1870,7029,26.6
11212,11212,23K668,25,25,5,2015,BROOKLYN,1870,7029,26.6
11212,11212,23K671,14,14,5,2015,BROOKLYN,1870,7029,26.6
11212,11212,17K189,141,57,5,2016,BROOKLYN,1870,7029,26.6
11212,11212,18K588,60,12,5,2016,BROOKLYN,1870,7029,26.6
11212,11212,23K041,48,5,5,2016,BROOKLYN,1870,7029,26.6
11212,11212,23K184,45,5,5,2016,BROOKLYN,1870,7029,26.6
11212,11212,23K323,63,7,5,2016,BROOKLYN,1870,7029,26.6
11212,11212,23K363,39,5,5,2016,BROOKLYN,1870,7029,26.6
11212,11212,23K392,92,68,5,2016,BROOKLYN,1870,7029,26.6
11212,11212,23K518,59,10,5,2016,BROOKLYN,1870,7029,26.6
11212,11212,23K668,35,9,5,2016,BROOKLYN,1870,7029,26.6
11212,11212,23K671,63,12,5,2016,BROOKLYN,1870,7029,26.6
11212,11212,17K189,120,49,5,2017,BROOKLYN,1870,7029,26.6
11212,11212,18K588,60,11,5,2017,BROOKLYN,1870,7029,26.6
11212,11212,23K041,62,5,5,2017,BROOKLYN,1870,7029,26.6
11212,11212,23K184,49,5,5,2017,BROOKLYN,1870,7029,26.6
11212,11212,23K323,70,10,5,2017,BROOKLYN,1870,7029,26.6
11212,11212,23K363,31,5,5,2017,BROOKLYN,1870,7029,26.6
11212,11212,23K392,94,46,5,2017,BROOKLYN,1870,7029,26.6
11212,11212,23K518,77,20,5,2017,BROOKLYN,1870,7029,26.6
11212,11212,23K668,47,6,5,2017,BROOKLYN,1870,7029,26.6
11212,11212,23K671,69,10,5,2017,BROOKLYN,1870,7029,26.6
11212,11212,17K189,118,30,5,2019,BROOKLYN,1870,7029,26.6
11212,11212,18K588,60,7,5,2019,BROOKLYN,1870,7029,26.6
11212,11212,23K041,51,5,5,2019,BROOKLYN,1870,7029,26.6
11212,11212,23K184,41,5,5,2019,BROOKLYN,1870,7029,26.6
11212,11212,23K323,63,5,5,2019,BROOKLYN,1870,7029,26.6
11212,11212,23K363,100,8,5,2019,BROOKLYN,1870,7029,26.6
11212,11212,23K392,104,100,5,2019,BROOKLYN,1870,7029,26.6
11212,11212,23K518,70,23,5,2019,BROOKLYN,1870,7029,26.6
11212,11212,23K668,52,5,5,2019,BROOKLYN,1870,7029,26.6
11212,11212,23K671,61,16,5,2019,BROOKLYN,1870,7029,26.6
11212,11212,17K189,116,33,5,2020,BROOKLYN,1870,7029,26.6
11212,11212,18K588,48,5,5,2020,BROOKLYN,1870,7029,26.6
11212,11212,23K041,53,5,5,2020,BROOKLYN,1870,7029,26.6
11212,11212,23K184,48,5,5,2020,BROOKLYN,1870,7029,26.6
11212,11212,23K323,45,6,5,2020,BROOKLYN,1870,7029,26.6
11212,11212,23K363,93,8,5,2020,BROOKLYN,1870,7029,26.6
11212,11212,23K392,91,46,5,2020,BROOKLYN,1870,7029,26.6
11212,11212,23K518,56,5,5,2020,BROOKLYN,1870,7029,26.6
11212,11212,23K668,42,8,5,2020,BROOKLYN,1870,7029,26.6
11212,11212,23K671,65,7,5,2020,BROOKLYN,1870,7029,26.6
11213,11213,17K354,31,31,5,2015,BROOKLYN,1391,5274,26.4
11213,11213,17K394,23,23,5,2015,BROOKLYN,1391,5274,26.4
11213,11213,17K354,102,33,5,2016,BROOKLYN,1391,5274,26.4
11213,11213,17K394,57,29,5,2016,BROOKLYN,1391,5274,26.4
11213,11213,17K354,71,18,5,2017,BROOKLYN,1391,5274,26.4
11213,11213,17K394,56,12,5,2017,BROOKLYN,1391,5274,26.4
11213,11213,17K354,140,115,5,2019,BROOKLYN,1391,5274,26.4
11213,11213,17K394,44,5,5,2019,BROOKLYN,1391,5274,26.4
11213,11213,17K354,117,57,5,2020,BROOKLYN,1391,5274,26.4
11213,11213,17K394,49,5,5,2020,BROOKLYN,1391,5274,26.4
11214,11214,20K163,29,29,5,2015,BROOKLYN,1535,6736,22.8
11214,11214,21K281,162,162,23,2015,BROOKLYN,1535,6736,22.8
11214,11214,21K468,7,7,5,2015,BROOKLYN,1535,6736,22.8
11214,11214,21K690,16,16,5,2015,BROOKLYN,1535,6736,22.8
11214,11214,20K163,75,38,5,2016,BROOKLYN,1535,6736,22.8
11214,11214,21K281,397,150,22,2016,BROOKLYN,1535,6736,22.8
11214,11214,21K468,79,9,5,2016,BROOKLYN,1535,6736,22.8
11214,11214,21K690,85,15,5,2016,BROOKLYN,1535,6736,22.8
11214,11214,20K163,90,39,7,2017,BROOKLYN,1535,6736,22.8
11214,11214,21K281,408,171,30,2017,BROOKLYN,1535,6736,22.8
11214,11214,21K468,100,15,5,2017,BROOKLYN,1535,6736,22.8
11214,11214,21K690,99,19,5,2017,BROOKLYN,1535,6736,22.8
11214,11214,20K163,71,29,5,2019,BROOKLYN,1535,6736,22.8
11214,11214,21K281,448,191,23,2019,BROOKLYN,1535,6736,22.8
11214,11214,21K468,86,5,5,2019,BROOKLYN,1535,6736,22.8
11214,11214,21K690,111,20,5,2019,BROOKLYN,1535,6736,22.8
11214,11214,20K163,72,25,5,2020,BROOKLYN,1535,6736,22.8
11214,11214,21K281,408,145,18,2020,BROOKLYN,1535,6736,22.8
11214,11214,21K468,102,5,5,2020,BROOKLYN,1535,6736,22.8
11214,11214,21K690,112,15,5,2020,BROOKLYN,1535,6736,22.8
11215,11215,15K051,272,272,96,2015,BROOKLYN,621,4325,14.4
11215,11215,15K088,123,123,10,2015,BROOKLYN,621,4325,14.4
11215,11215,15K442,10,10,5,2015,BROOKLYN,621,4325,14.4
11215,11215,15K443,79,79,6,2015,BROOKLYN,621,4325,14.4
11215,11215,15K464,12,12,5,2015,BROOKLYN,621,4325,14.4
11215,11215,15K051,372,286,118,2016,BROOKLYN,621,4325,14.4
11215,11215,15K088,405,146,17,2016,BROOKLYN,621,4325,14.4
11215,11215,15K442,68,19,5,2016,BROOKLYN,621,4325,14.4
11215,11215,15K443,175,88,14,2016,BROOKLYN,621,4325,14.4
11215,11215,15K464,46,12,5,2016,BROOKLYN,621,4325,14.4
11215,11215,15K051,370,280,122,2017,BROOKLYN,621,4325,14.4
11215,11215,15K088,411,163,20,2017,BROOKLYN,621,4325,14.4
11215,11215,15K442,79,25,5,2017,BROOKLYN,621,4325,14.4
11215,11215,15K443,184,94,19,2017,BROOKLYN,621,4325,14.4
11215,11215,15K464,74,21,5,2017,BROOKLYN,621,4325,14.4
11215,11215,15K051,374,278,98,2019,BROOKLYN,621,4325,14.4
11215,11215,15K088,412,120,9,2019,BROOKLYN,621,4325,14.4
11215,11215,15K442,90,32,5,2019,BROOKLYN,621,4325,14.4
